movie_id,title,genres,release_year,rating,popularity
1200801,F Marry Kill,"[35, 53]",,0.0,108.856
840705,Blink Twice,"[9648, 27, 53]",2024,6.774,108.632
1209290,Justice League: Crisis on Infinite Earths Part Three,"[16, 878, 28]",2024,7.418,108.512
537915,After,"[10749, 18]",2019,7.1,108.34
1219685,An Ideal Father,"[18, 10770]",2024,6.3,108.275
1297185,Linda,[18],2024,7.5,107.859
459151,The Boss Baby: Family Business,"[16, 35, 12, 10751]",2021,7.4,107.764
14836,Coraline,"[16, 10751, 14]",2009,7.9,107.365
453395,Doctor Strange in the Multiverse of Madness,"[14, 28, 12]",2022,7.3,107.059
138843,The Conjuring,"[27, 53]",2013,7.54,106.957
1223178,Umamusume: Pretty Derby – Beginning of a New Era,"[16, 18, 35, 14]",2024,8.7,106.761
281957,The Revenant,"[37, 18, 12]",2015,7.533,106.682
19908,Zombieland,"[35, 27]",2009,7.261,106.476
63,Twelve Monkeys,"[878, 53, 9648]",1995,7.6,105.973
1186947,Outlaw,"[28, 80, 18]",2024,6.0,105.951
11970,Hercules,"[16, 10751, 14, 12, 35, 10749]",1997,7.5,105.873
37135,Tarzan,"[10751, 12, 16, 18]",1999,7.4,105.871
324786,Hacksaw Ridge,"[18, 36, 10752]",2016,8.196,105.655
37724,Skyfall,"[28, 12, 53]",2012,7.2,105.629
1072790,Anyone But You,"[10749, 35]",2023,6.944,105.577
1358752,Skinford 2: The Curse,"[53, 28]",2024,2.0,105.485
218,The Terminator,"[28, 53, 878]",1984,7.7,105.279
628922,Asphalt City,"[53, 18]",2024,6.1,105.248
507086,Jurassic World Dominion,"[12, 28, 878]",2022,6.691,105.197
460465,Mortal Kombat,"[28, 14, 12]",2021,7.034,105.162
6479,I Am Legend,"[18, 878, 53]",2007,7.208,105.024
335988,Transformers: The Last Knight,"[28, 12, 878]",2017,6.055,104.812
269149,Zootopia,"[16, 12, 10751, 35]",2016,7.7,104.789
36586,Blade II,"[14, 27, 28, 53]",2002,6.552,104.607
1244492,Look Back,"[16, 18]",2024,7.953,104.311
205587,The Judge,[18],2014,7.324,104.18
278924,Mechanic: Resurrection,"[28, 80, 53]",2016,6.017,104.17
277217,Descendants,"[10751, 12, 14, 10770]",2015,7.14,103.937
68718,Django Unchained,"[18, 37]",2012,8.2,103.622
38055,Megamind,"[16, 28, 35, 10751, 878]",2010,6.997,103.232
989662,A Different Man,"[35, 18]",2024,7.1,103.115
437342,The First Omen,[27],2024,6.9,102.988
1059064,The Instigators,"[80, 35, 28]",2024,6.217,102.921
1142780,A Royal Date for Christmas,"[10749, 35, 10770]",2023,6.2,102.88
324857,Spider-Man: Into the Spider-Verse,"[16, 28, 12, 878]",2018,8.399,102.64
1069387,Pedro Páramo,"[18, 9648, 53, 14, 37]",2024,6.735,102.587
348893,Boyka: Undisputed IV,"[28, 18]",2016,7.155,102.571
603,The Matrix,"[28, 878]",1999,8.218,102.517
3933,Corpse Bride,"[10749, 14, 16]",2005,7.581,102.386
938614,Late Night with the Devil,[27],2024,7.2,102.259
1930,The Amazing Spider-Man,"[28, 12, 878]",2012,6.7,102.234
355547,The Star,"[35, 12, 16, 10751, 14]",2017,6.325,102.194
286217,The Martian,"[18, 12, 878]",2015,7.687,102.158
68726,Pacific Rim,"[28, 878, 12]",2013,6.9,102.06
27066,The Voyeur,"[18, 10749]",1994,5.48,101.916
20526,TRON: Legacy,"[12, 28, 878]",2010,6.5,101.655
225886,Sex Tape,[35],2014,5.403,101.622
1924,Superman,"[878, 28, 12]",1978,7.135,101.596
654974,Home Sweet Home Alone,"[35, 80, 10751]",2021,4.9,101.522
193756,Lone Survivor,"[10752, 28, 18]",2013,7.4,101.426
953,Madagascar,"[10751, 16, 12, 35]",2005,6.9,101.391
28,Apocalypse Now,"[18, 10752]",1979,8.3,101.347
601796,Alienoid,"[878, 28, 14, 12]",2022,6.8,101.293
1359227,LEGO Marvel Avengers: Mission Demolition,"[16, 35, 878]",2024,6.8,101.22
1029575,The Family Plan,"[28, 35]",2023,7.261,101.19
146233,Prisoners,"[18, 53, 80]",2013,8.1,101.167
1127936,Paris Christmas Waltz,"[10749, 35, 10770]",2023,7.1,101.031
11688,The Emperor's New Groove,"[12, 16, 35, 10751, 14]",2000,7.6,101.016
1207830,Gracie & Pedro: Pets to the Rescue,"[16, 12, 35, 10751]",2024,6.765,100.909
940721,Godzilla Minus One,"[878, 27, 28]",2023,7.6,100.692
1139817,Officer Black Belt,"[28, 35, 80]",2024,7.8,100.658
2046,The Gift,"[27, 18, 53, 9648]",2000,6.4,100.577
205596,The Imitation Game,"[36, 18, 53, 10752]",2014,7.998,100.472
454626,Sonic the Hedgehog,"[28, 878, 35, 10751]",2020,7.314,100.38
2048,"I, Robot","[28, 878]",2004,6.952,99.813
567609,Ready or Not,"[27, 35]",2019,7.0,99.745
1071215,Thanksgiving,"[27, 9648, 53]",2023,6.557,99.704
1139566,Through My Window 3: Looking at You,"[10749, 18, 35]",2024,6.889,99.691
346364,It,[27],2017,7.2,99.642
636706,Spaceman,"[878, 12, 18]",2024,6.758,99.616
615656,Meg 2: The Trench,"[28, 878, 27]",2023,6.477,99.407
975022,You're Killing Me,"[27, 53, 28]",2023,5.8,99.35
363088,Ant-Man and the Wasp,"[28, 12, 878]",2018,6.93,99.172
36648,Blade: Trinity,"[28, 27, 878]",2004,5.861,99.121
396535,Train to Busan,"[27, 53, 28]",2016,7.757,98.662
27582,The Mechanic,"[28, 53, 80]",2011,6.523,98.358
38757,Tangled,"[16, 10751]",2010,7.604,98.34
274855,Geostorm,"[28, 878, 53]",2017,6.1,98.239
956842,Fly Me to the Moon,"[10749, 35]",2024,6.9,98.091
635302,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,"[16, 28, 14, 53]",2020,8.211,98.036
260346,Taken 3,"[53, 28]",2014,6.3,98.015
10681,WALL·E,"[16, 10751, 878]",2008,8.1,97.924
204082,Homefront,"[28, 53]",2013,6.944,97.91
315635,Spider-Man: Homecoming,"[28, 12, 878, 18]",2017,7.334,97.905
639933,The Northman,"[28, 12, 14]",2022,7.1,97.455
387824,Mom's Friend,[18],2015,6.4,97.245
284053,Thor: Ragnarok,"[28, 12, 878]",2017,7.6,97.189
937287,Challengers,"[10749, 18]",2024,7.0,97.021
585083,Hotel Transylvania: Transformania,"[16, 35, 10751, 12, 14]",2022,7.076,96.566
324552,John Wick: Chapter 2,"[28, 53, 80]",2017,7.335,96.415
82675,Taken 2,"[28, 80, 53]",2012,6.358,96.391
36728,Naruto Shippuden the Movie: The Will of Fire,"[28, 12, 35, 18, 14, 16]",2009,7.319,96.099
460229,Kiss and Kill,"[9648, 53, 10749]",2017,5.473,96.027
276907,Legend,"[80, 53]",2015,7.059,96.006
1010161,The Clean Up Crew,"[28, 80, 53]",2024,5.4,95.898
640,Catch Me If You Can,"[18, 80]",2002,8.0,95.851
11,Star Wars,"[12, 28, 878]",1977,8.2,95.816
81188,Rise of the Guardians,"[16, 10751, 14, 28, 12]",2012,7.36,95.63
10882,Sleeping Beauty,"[14, 16, 10749, 10751]",1959,6.947,95.343
381288,Split,"[27, 53]",2017,7.344,95.267
1291559,Drawing Closer,"[10749, 18]",2024,8.55,95.185
1062807,SPY x FAMILY CODE: White,"[16, 35, 12, 28]",2023,7.042,95.151
799155,Attack,"[28, 878, 53]",2022,6.7,95.124
970347,The Killer,"[28, 53, 80]",2024,6.5,95.034
284052,Doctor Strange,"[28, 12, 14]",2016,7.423,94.983
1207898,The Jack in the Box Rises,[27],2024,6.9,94.854
660982,American Pie Presents: Girls' Rules,[35],2020,6.147,94.763
45933,The Nurse on a Military Tour,[35],1977,4.7,94.745
56292,Mission: Impossible - Ghost Protocol,"[28, 53, 12]",2011,7.091,94.679
245891,John Wick,"[28, 53]",2014,7.4,94.622
285,Pirates of the Caribbean: At World's End,"[12, 14, 28]",2007,7.3,94.389
467244,The Zone of Interest,"[18, 36]",2023,7.1,94.388
458723,Us,"[27, 53]",2019,6.968,94.245
1215185,Undercover,"[18, 80, 53]",2024,7.1,94.161
556694,Three Thousand Years of Longing,"[18, 14, 10749]",2022,6.9,93.92
273477,Scouts Guide to the Zombie Apocalypse,"[35, 27]",2015,6.533,93.914
1036921,And Mrs,[35],2024,6.0,93.85
549509,The Brutalist,[18],2024,0.0,93.776
425,Ice Age,"[16, 35, 10751, 12]",2002,7.4,93.551
240,The Godfather Part II,"[18, 80]",1974,8.572,93.454
55685,To Be Twenty,[35],1978,5.8,93.393
1032823,Trap,"[53, 80]",2024,6.441,93.355
810,Shrek the Third,"[14, 12, 16, 35, 10751]",2007,6.297,93.187
863,Toy Story 2,"[16, 35, 10751]",1999,7.6,93.169
3638,No Reservations,"[35, 10749, 18]",2007,6.654,93.124
1726,Iron Man,"[28, 878, 12]",2008,7.647,92.993
1155058,Watchmen: Chapter I,"[16, 18, 878]",2024,7.6,92.948
1135869,Salome,"[18, 10749]",2023,10.0,92.73
365620,Ferrari,"[36, 18]",2023,6.4,92.631
413846,1992,"[80, 53]",2024,7.0,92.583
785084,The Whale,[18],2022,7.84,92.532
381284,Hidden Figures,"[18, 36]",2016,8.058,92.487
360778,Female Ninjas Magic Chronicles 4: Rebel Forces at the Threshold,[28],1994,3.3,64.057
1726,Iron Man,"[28, 878, 12]",2008,7.647,92.993
1221404,Crayon Shin-chan: Ora's Dinosaur Diary,"[16, 12, 35, 10751]",2024,8.7,66.174
118249,Thriller Night,"[16, 10402, 27, 35]",2011,6.835,89.825
1135869,Salome,"[18, 10749]",2023,10.0,92.73
413846,1992,"[80, 53]",2024,7.0,92.583
785084,The Whale,[18],2022,7.84,92.532
4011,Beetlejuice,"[14, 35]",1988,7.379,92.479
1042657,Latency,"[878, 53, 27]",2024,5.5,81.387
969492,Land of Bad,"[28, 10752, 53]",2024,7.267,92.039
1155058,Watchmen: Chapter I,"[16, 18, 878]",2024,7.6,92.948
1059064,The Instigators,"[80, 35, 28]",2024,6.217,102.921
818647,Through My Window,"[10749, 18, 35]",2022,7.4,88.028
1187364,Mala persona,[35],2024,5.083,80.983
899112,Violent Night,"[35, 28]",2022,7.31,79.522
1585,It's a Wonderful Life,"[18, 10751, 14]",1946,8.3,91.513
1139095,Little Bites,[27],2024,6.4,91.297
1048241,My Spy The Eternal City,"[28, 35]",2024,6.7,91.287
1051891,Thelma,"[28, 35, 12]",2024,7.0,90.547
274291,Maladonna,[18],1984,5.0,91.191
999890,Sweethearts,"[10749, 35]",2024,5.4,89.935
507089,Five Nights at Freddy's,"[27, 9648]",2023,7.535,89.912
118249,Thriller Night,"[16, 10402, 27, 35]",2011,6.835,89.825
1927,Hulk,"[878, 12, 28]",2003,5.555,89.786
14324,Virgin Territory,"[12, 28, 35, 10749]",2007,4.827,89.592
68721,Iron Man 3,"[28, 12, 878]",2013,6.931,89.501
458576,Monster Hunter,"[28, 14, 12]",2020,6.6,89.498
360784,Hidden,"[53, 27]",2015,6.905,89.384
3558,"Girl, Interrupted",[18],1999,7.6,89.221
303857,Dragon Ball Z: Resurrection 'F',"[28, 16, 878]",2015,6.841,89.064
57214,Project X,[35],2012,6.883,89.039
585511,Luck,"[16, 12, 35, 14]",2022,7.771,89.019
629542,The Bad Guys,"[10751, 16, 12, 35, 80]",2022,7.6,89.006
36419,After.Life,"[18, 27, 9648, 53]",2009,6.3,88.945
1182047,The Apprentice,"[18, 36]",2024,6.9,88.889
49051,The Hobbit: An Unexpected Journey,"[12, 14, 28]",2012,7.357,88.786
8966,Twilight,"[14, 18, 10749]",2008,6.3,88.441
10567,Dinosaur,"[16, 10751, 12]",2000,6.546,88.362
9714,Home Alone 3,"[35, 10751]",1997,5.272,88.201
129,Spirited Away,"[16, 10751, 14]",2001,8.5,88.031
818647,Through My Window,"[10749, 18, 35]",2022,7.4,88.028
10530,Pocahontas,"[12, 16, 10751, 10749]",1995,6.9,87.836
970450,Werewolves,"[28, 27, 53]",2024,5.2,87.743
346910,The Predator,"[878, 28, 12]",2018,5.6,87.732
330457,Frozen II,"[10751, 16, 12, 35, 14]",2019,7.256,87.497
943344,Underground Monster,"[14, 12]",2023,5.333,87.419
1089123,Daddy's Head,[27],2024,6.0,87.4
374720,Dunkirk,"[10752, 28, 18]",2017,7.5,87.332
76341,Mad Max: Fury Road,"[28, 12, 878]",2015,7.617,87.322
1180173,The Restoration,"[18, 53]",2024,0.0,87.318
20982,Naruto Shippuden the Movie,"[16, 28, 14]",2007,7.399,87.287
670292,The Creator,"[28, 12, 878]",2023,7.094,87.045
296096,Me Before You,"[18, 10749]",2016,7.93,86.966
10693,Peter Pan,"[16, 10751, 12, 14]",1953,7.211,86.922
719221,Tarot,[27],2024,6.559,86.733
1262299,El Apocalipsis de san Juan,"[99, 36]",2024,10.0,86.654
14160,Up,"[16, 35, 10751, 12]",2009,7.959,86.637
661374,Glass Onion: A Knives Out Mystery,"[35, 80, 9648]",2022,7.1,86.505
781732,Animal,"[28, 80, 18]",2023,6.441,86.464
106,Predator,"[878, 28, 12, 53]",1987,7.534,86.462
46738,Incendies,"[18, 10752, 9648]",2010,8.106,86.293
38,Eternal Sunshine of the Spotless Mind,"[878, 18, 10749]",2004,8.096,86.208
214756,Ted 2,"[35, 14]",2015,6.307,85.993
1883,Malcolm X,"[18, 36]",1992,7.537,85.984
665,Ben-Hur,"[36, 18, 12, 28]",1959,7.883,85.956
851644,20th Century Girl,"[10749, 18]",2022,8.156,85.936
2105,American Pie,"[35, 10749]",1999,6.583,85.796
11036,The Notebook,"[10749, 18]",2004,7.889,85.736
1014590,Upgraded,"[10749, 35]",2024,7.243,85.669
10192,Shrek Forever After,"[35, 12, 14, 16, 10751]",2010,6.4,85.58
111,Scarface,"[28, 80, 18]",1983,8.2,85.474
1239511,Lucky Baskhar,"[18, 53, 80]",2024,7.7,85.445
1290486,The Merry Gentlemen,"[10749, 35]",2024,5.734,85.28
270946,Penguins of Madagascar,"[10751, 16, 12, 35]",2014,6.528,85.15
916728,Slingshot,"[878, 53]",2024,6.1,85.133
868759,Ghosted,"[28, 35, 10749]",2023,6.948,85.121
829402,Ultraman: Rising,"[16, 878, 10751, 28]",2024,8.249,85.091
2034,Training Day,"[28, 80, 18]",2001,7.501,85.075
4935,Howl's Moving Castle,"[14, 16, 12]",2004,8.4,85.056
645710,The Voyeurs,[53],2021,6.597,85.0
1239251,Megamind vs. the Doom Syndicate,"[16, 35, 878]",2024,4.845,84.948
1948,Crank,"[28, 53, 80]",2006,6.648,84.917
1188808,Tuhog,"[18, 10749]",2023,7.0,84.784
508943,Luca,"[16, 35, 14, 12, 10751]",2021,7.8,84.7
461130,Code 8,"[878, 28, 80]",2019,6.261,84.693
1094138,Jackpot!,"[35, 878, 28]",2024,6.4,84.633
438695,Sing 2,"[16, 10751, 10402, 35]",2021,7.863,84.513
646389,Plane,"[28, 12, 53]",2023,6.952,84.433
496450,"Miraculous: Ladybug & Cat Noir, The Movie","[16, 14, 28, 10749, 10751]",2023,7.664,84.426
642885,Hocus Pocus 2,"[14, 35, 10751]",2022,7.234,84.333
551271,Medieval,"[28, 18, 36]",2022,7.0,84.158
6477,Alvin and the Chipmunks,"[35, 10751, 14, 16]",2007,5.81,84.119
1152624,3 Days in Malay,"[28, 12, 10752]",2023,4.966,83.92
1233327,Matka,"[28, 80]",2024,5.8,83.892
206487,Predestination,"[878, 53]",2014,7.4,83.821
934632,Rebel Moon - Part Two: The Scargiver,"[878, 28]",2024,6.1,83.707
1003596,Avengers: Doomsday,"[878, 28]",2026,0.0,83.616
519465,Queen of Hearts,[18],2019,6.9,83.575
209112,Batman v Superman: Dawn of Justice,"[28, 12, 14]",2016,6.0,83.523
508947,Turning Red,"[16, 10751, 35, 14]",2022,7.4,83.393
10771,The Tuxedo,"[53, 28, 35, 878]",2002,5.7,83.314
12155,Alice in Wonderland,"[10751, 14, 12]",2010,6.639,83.225
955916,Lift,"[28, 35, 80]",2024,6.481,83.142
2019,Hard Target,"[28, 12, 80, 53]",1993,6.4,83.128
552524,Lilo & Stitch,"[10751, 878, 35]",2025,0.0,83.083
458897,Charlie's Angels,"[28, 12, 35]",2019,6.4,83.067
4247,Scary Movie,[35],2000,6.4,83.063
10020,Beauty and the Beast,"[10749, 10751, 16, 14]",1991,7.7,83.026
141052,Justice League,"[28, 12, 878]",2017,6.08,83.025
192141,No Escape,"[53, 28]",2015,6.921,82.904
695721,The Hunger Games: The Ballad of Songbirds & Snakes,"[18, 878, 28]",2023,7.1,82.758
460846,Security,"[28, 53, 80]",2017,6.3,82.704
2251,Unfaithful,"[53, 18, 10749]",2002,6.7,82.677
497,The Green Mile,"[14, 18, 80]",1999,8.507,82.642
353081,Mission: Impossible - Fallout,"[28, 12]",2018,7.4,82.497
1016121,Beautiful Disaster,"[10749, 18, 35]",2023,6.7,82.404
955555,The Roundup: No Way Out,"[28, 80, 35, 53]",2023,7.204,82.388
7451,xXx,"[28, 12, 53, 80]",2002,5.938,82.373
101,Léon: The Professional,"[80, 18, 28]",1994,8.306,82.3
64688,21 Jump Street,"[28, 35, 80]",2012,6.883,82.24
1169361,10 Days of a Curious Man,"[53, 18, 80]",2024,6.6,82.235
459003,Mavka: The Forest Song,"[16, 12, 10751, 14]",2023,7.25,82.064
321612,Beauty and the Beast,"[10751, 14, 10749]",2017,6.97,82.049
573171,Little Eggs: A Frozen Rescue,"[16, 12, 35, 10751]",2022,7.667,82.032
335977,Indiana Jones and the Dial of Destiny,"[12, 28]",2023,6.6,81.976
1331344,No Voltees,[27],2024,7.8,81.973
13194,Highlander: The Search for Vengeance,"[28, 16, 14, 878]",2007,7.2,81.903
1376704,Buy Now! The Shopping Conspiracy,[99],2024,6.9,81.884
72190,World War Z,"[28, 27, 878, 53]",2013,6.818,81.861
2756,The Abyss,"[12, 28, 53, 878]",1989,7.4,81.854
1088563,Lassie: A New Adventure,"[12, 10751]",2023,6.9,81.811
65,8 Mile,"[18, 10402]",2002,7.139,81.742
297762,Wonder Woman,"[28, 12, 14]",2017,7.222,81.74
804616,Something in the Water,"[53, 27]",2024,6.017,81.725
287947,Shazam!,"[28, 35, 14]",2019,7.0,81.668
635910,The Last Voyage of the Demeter,"[27, 53, 14]",2023,6.8,81.636
1087192,How to Train Your Dragon,"[14, 12, 10751]",2025,0.0,81.571
554600,Uri: The Surgical Strike,"[28, 18, 10752]",2019,7.026,81.536
99861,Avengers: Age of Ultron,"[28, 12, 878]",2015,7.274,81.493
294254,Maze Runner: The Scorch Trials,"[878, 28, 53, 12]",2015,6.732,81.456
978592,Sleeping Dogs,"[9648, 53, 80, 18]",2024,7.151,57.234
364689,Ferdinand,"[16, 10751, 12, 35]",2017,7.21,113.396
82675,Taken 2,"[28, 80, 53]",2012,6.358,96.391
177677,Mission: Impossible - Rogue Nation,"[28, 12]",2015,7.206,57.391
646,Dr. No,"[12, 28, 53]",1962,6.989,113.24
426063,Nosferatu,"[27, 14]",2024,0.0,80.781
278154,Ice Age: Collision Course,"[12, 16, 10751, 35, 878]",2016,6.1,67.368
1949,Zodiac,"[80, 18, 9648, 53]",2007,7.5,109.861
341174,Fifty Shades Darker,"[18, 10749]",2017,6.483,73.055
59440,Warrior,"[18, 28]",2011,7.849,60.602
955916,Lift,"[28, 35, 80]",2024,6.481,83.142
1130053,Cinderella's Curse,"[27, 14]",2024,6.3,70.346
80321,Madagascar 3: Europe's Most Wanted,"[16, 10751, 35, 12]",2012,6.612,112.643
971606,Out of My Mind,[18],2024,7.6,65.364
626412,Alienoid: Return to the Future,"[878, 28, 14, 12]",2024,6.574,68.115
68726,Pacific Rim,"[28, 878, 12]",2013,6.9,102.06
10591,The Girl Next Door,"[35, 10749]",2004,6.7,64.298
13394,Shrek the Halls,"[12, 16, 35, 14, 10751]",2007,6.349,66.022
140300,Kung Fu Panda 3,"[28, 12, 16, 35, 10751]",2016,6.914,57.523
1329912,Kung Fu Games,[28],2024,6.0,75.073
274870,Passengers,"[18, 10749, 878]",2016,7.0,80.252
466420,Killers of the Flower Moon,"[80, 36, 18]",2023,7.451,80.227
10198,The Princess and the Frog,"[16, 10749, 14, 10751]",2009,7.215,80.202
1292359,"Hello, Love, Again","[10749, 18]",2024,5.7,80.111
950387,A Minecraft Movie,"[12, 14, 10751, 35]",2025,0.0,79.998
820525,After Everything,"[10749, 18]",2023,6.9,79.958
893723,PAW Patrol: The Mighty Movie,"[16, 10751, 28, 878, 35, 18, 12]",2023,7.02,79.921
1361292,Cellar Door,[53],2024,6.306,79.86
7980,The Lovely Bones,"[14, 18]",2009,7.076,79.827
1231813,Sister Swapping,"[10749, 18]",2023,4.5,79.644
375785,Then Came You,"[35, 18]",2018,7.4,79.63
630004,The Vault,"[18, 28, 53]",2021,6.8,79.615
102382,The Amazing Spider-Man 2,"[28, 12, 878]",2014,6.5,79.564
899112,Violent Night,"[35, 28]",2022,7.31,79.522
18861,Naruto the Movie: Guardians of the Crescent Moon Kingdom,"[12, 16, 28]",2006,7.038,79.506
1024127,King of Killers,"[28, 53]",2023,6.5,79.494
9279,Jingle All the Way,"[10751, 35, 12]",1996,6.0,79.462
10138,Iron Man 2,"[12, 28, 878]",2010,6.8,79.459
9502,Kung Fu Panda,"[28, 12, 16, 10751, 35]",2008,7.293,79.419
47971,xXx: Return of Xander Cage,"[28, 12, 80]",2017,6.132,79.396
869291,Cuckoo,"[27, 9648, 878]",2024,5.8,70.022
263115,Logan,"[28, 18, 878]",2017,7.8,75.37
10483,Death Race,"[28, 53, 878]",2008,6.27,62.358
34851,Predators,"[878, 28, 53]",2010,6.271,110.627
19913,(500) Days of Summer,"[35, 18, 10749]",2009,7.3,71.353
1262983,MadS,"[27, 53]",2024,7.1,71.66
769,GoodFellas,"[18, 80]",1990,8.5,69.585
519465,Queen of Hearts,[18],2019,6.9,83.575
1028703,The OctoGames,"[53, 28, 27]",2022,5.433,68.09
1579,Apocalypto,"[28, 18, 36]",2006,7.577,69.049
454640,The Angry Birds Movie 2,"[16, 28, 14, 12, 35]",2019,7.1,47.183
4909,The Day of the Jackal,"[28, 53]",1973,7.5,64.295
337404,Cruella,"[35, 80, 10751, 12]",2021,8.007,64.058
1128941,The Demon Disorder,[27],2024,5.7,69.74
1581,The Holiday,"[35, 10749]",2006,7.1,66.287
13183,Watchmen,"[9648, 28, 878]",2009,7.338,74.25
247136,The Temptation of Kimono,"[18, 10749]",2009,5.8,59.788
1255616,La Hierba del Diablo,[27],2024,3.0,62.839
181808,Star Wars: The Last Jedi,"[12, 28, 878]",2017,6.789,63.989
14258,Wonderful Days,"[16, 878]",2003,6.14,75.731
1049574,Darkness of Man,[28],2024,6.627,78.241
984324,The Wages of Fear,[28],2024,6.231,78.23
948549,Love Lies Bleeding,"[10749, 80, 53]",2024,6.5,78.168
729165,Out of Exile,"[53, 18, 28, 80]",2023,6.4,78.168
10144,The Little Mermaid,"[16, 10751, 14]",1989,7.3,78.007
1060090,The Collective,"[28, 53]",2023,5.7,77.938
1049948,Vikings: Battle of Heirs,[28],2023,6.202,77.855
464052,Wonder Woman 1984,"[28, 12, 14]",2020,6.4,77.841
1008042,Talk to Me,[27],2023,7.155,77.837
508,Love Actually,"[35, 10749, 18]",2003,7.114,77.772
10009,Brother Bear,"[12, 16, 10751]",2003,7.267,77.667
150689,Cinderella,"[10749, 14, 10751, 18]",2015,6.82,77.581
38365,Grown Ups,[35],2010,6.394,77.549
11224,Cinderella,"[10751, 14, 16, 10749]",1950,7.0,77.424
1008409,The Bikeriders,"[80, 18]",2023,6.826,77.412
195589,Neighbors,[35],2014,6.187,77.382
1120911,Saturday Night,"[35, 18, 36]",2024,6.9,77.197
37136,The Naked Gun: From the Files of Police Squad!,"[35, 80]",1988,7.254,77.196
1014214,Singham Again,"[28, 18]",2024,5.2,77.07
462,Erin Brockovich,[18],2000,7.4,77.063
78383,Nurse 3-D,"[27, 53]",2013,5.3,77.003
1184495,Joy,[18],2024,6.8,76.974
631843,Old,"[53, 9648, 27]",2021,6.3,76.754
20453,3 Idiots,"[18, 35]",2009,8.001,76.705
36239,Slaughtered Vomit Dolls,"[27, 18]",2006,4.2,76.627
520763,A Quiet Place Part II,"[878, 53, 27]",2021,7.5,76.406
967847,Ghostbusters: Frozen Empire,"[14, 12, 35]",2024,6.5,76.309
376867,Moonlight,[18],2016,7.4,76.275
57165,Wrath of the Titans,"[14, 12, 28]",2012,5.7,76.196
168259,Furious 7,"[28, 53, 80]",2015,7.232,76.152
1382511,Maybe Baby 2,[35],2024,6.056,76.141
73723,The Lorax,"[16, 10751]",2012,6.497,76.129
287424,Maggie,"[27, 18]",2015,5.4,76.105
10193,Toy Story 3,"[16, 10751, 35]",2010,7.8,75.883
616037,Thor: Love and Thunder,"[14, 28, 35]",2022,6.4,75.874
568091,Fractured,[53],2019,6.731,75.76
14258,Wonderful Days,"[16, 878]",2003,6.14,75.731
297761,Suicide Squad,"[28, 12, 14]",2016,5.921,75.705
755679,Fast X: Part 2,"[28, 80, 53]",,0.0,75.698
3600,I Still Know What You Did Last Summer,"[27, 9648, 53]",1998,5.355,75.687
36670,Never Say Never Again,"[12, 28, 53]",1983,6.054,74.754
1167366,Uranus 2324,"[10749, 18, 878]",2024,6.3,74.741
968051,The Nun II,[27],2023,6.7,74.688
980489,Gran Turismo,"[12, 28, 18]",2023,7.808,74.64
484641,Anna,"[28, 12, 53]",2019,6.7,74.581
77338,The Intouchables,"[18, 35]",2011,8.275,74.526
9806,The Incredibles,"[28, 12, 16, 10751]",2004,7.7,74.45
271110,Captain America: Civil War,"[12, 28, 878]",2016,7.444,74.44
205587,The Judge,[18],2014,7.324,104.18
1141182,Die Alone,"[27, 53]",2024,5.9,74.37
12193,Four Christmases,"[35, 10749, 18]",2008,5.8,74.319
13183,Watchmen,"[9648, 28, 878]",2009,7.338,74.25
273481,Sicario,"[28, 80, 53]",2015,7.404,74.181
324568,Delinquent in Drag,"[16, 35, 28]",1992,4.0,74.179
436969,The Suicide Squad,"[28, 35, 12]",2021,7.5,73.826
459910,Braven,"[18, 28, 53]",2018,6.18,73.765
748230,Salem's Lot,[27],2024,6.2,73.71
1992,Planet Terror,"[27, 28, 53]",2007,6.677,73.692
901060,Seven Cemeteries,"[27, 28, 14, 53]",2024,5.389,64.147
1376704,Buy Now! The Shopping Conspiracy,[99],2024,6.895,81.884
1376704,Buy Now! The Shopping Conspiracy,[99],2024,6.895,81.884
1104102,Swing Into Romance,"[10749, 35, 10770]",2023,7.8,73.596
1041613,Immaculate,"[27, 9648, 53]",2024,6.257,70.361
1094844,Ape vs Mecha Ape,"[28, 878]",2023,5.8,61.798
18823,Clash of the Titans,"[12, 14, 28]",2010,5.9,71.007
914215,Humane,"[53, 27, 878]",2024,5.29,61.406
13673,Christmas with the Kranks,"[35, 10751]",2004,6.1,55.242
567609,Ready or Not,"[27, 35]",2019,7.0,99.745
2454,The Chronicles of Narnia: Prince Caspian,"[12, 10751, 14]",2008,6.6,54.232
18239,The Twilight Saga: New Moon,"[12, 14, 18, 10749]",2009,6.0,58.721
512200,Jumanji: The Next Level,"[12, 35, 14]",2019,6.906,73.477
934866,Bad Genius,"[18, 53]",2024,6.133,56.839
1137205,Last Straw,"[18, 27, 53]",2024,6.488,54.219
355547,The Star,"[35, 12, 16, 10751, 14]",2017,6.325,102.194
724109,Hole-in-law,[10749],2020,6.4,69.474
965143,Cyber Hell: Exposing an Internet Horror,[99],2022,7.2,57.41
49013,Cars 2,"[16, 10751, 12, 35]",2011,6.133,73.443
545611,Everything Everywhere All at Once,"[28, 12, 878]",2022,7.8,69.95
273481,Sicario,"[28, 80, 53]",2015,7.404,74.181
18240,The Proposal,"[35, 10749, 18]",2009,7.155,52.418
20526,TRON: Legacy,"[12, 28, 878]",2010,6.5,101.655
