movie_id,title,genres,release_year,rating,popularity
40348,Black Emanuelle,Drama|Romance|Adventure,1975,4.922,20.975
165612,Lady Libertine,Drama|Romance,1984,5.5,20.971
8859,"Dude, Where's My Car?",Comedy|Romance,2000,5.5,20.971
4710,Masculin Féminin,Drama|Romance,1966,7.2,20.968
385448,The Little Mermaid,Family|Adventure|Fantasy|Romance|Drama,2018,5.0,20.964
12902,Scooby-Doo! and the Loch Ness Monster,Family|Adventure|Animation|Comedy|Fantasy|Mystery,2004,7.3,20.958
86130,Pixie Hollow Games,Animation|Family,2011,7.0,20.957
4255,The Party at Kitty and Stud's,Comedy|Drama,1970,3.8,20.956
254473,Brick Mansions,Action|Crime|Drama,2014,5.9,20.955
573531,Halo Legends,Animation|War|Action|Science Fiction,2010,7.4,20.954
34490,The Freddie Mercury Tribute Concert,Music|Documentary,1992,8.3,20.947
378018,The Void,Mystery|Horror|Science Fiction,2016,6.0,20.946
8012,Get Shorty,Comedy|Thriller|Crime,1995,6.472,20.942
1307178,The Bench,Horror,2024,0.0,20.937
347866,Hot Summer Nights,Drama|Crime,2018,6.663,20.931
284,The Apartment,Comedy|Drama|Romance,1960,8.2,20.931
949580,"Snoopy Presents: It's the Small Things, Charlie Brown",Animation|Family,2022,7.3,20.929
981063,Before Dawn,War|Drama|History,2024,6.8,20.928
931461,American Dreamer,Comedy,2022,5.7,20.927
152532,Dallas Buyers Club,Drama|History,2013,7.9,20.926
963,The Maltese Falcon,Mystery|Crime|Thriller,1941,7.7,20.925
485337,Gangster Land,Thriller|Crime|Action|Drama|History,2017,5.4,20.923
16780,The Return of the Texas Chainsaw Massacre,Comedy|Horror,1995,4.6,20.916
877183,The Simpsons in Plusaversary,Animation|Comedy|Fantasy,2021,6.523,20.914
458305,Vivarium,Science Fiction|Thriller|Mystery|Horror,2019,6.065,20.914
20558,Scooby-Doo! in Where's My Mummy?,Mystery|Animation|Family|Adventure|Comedy|Fantasy,2005,7.4,20.909
10669,Deliverance,Drama|Adventure|Thriller,1972,7.3,20.908
499338,I Believe,Family|Drama,2019,7.6,20.906
1093753,The Graveyard Shift,Horror,2024,0.0,20.903
1070535,Canceled,Mystery|Horror|Thriller,2023,6.2,20.9
575604,The Call,Thriller|Mystery|Science Fiction,2020,7.545,20.899
8469,Animal House,Comedy,1978,7.0,20.897
274479,Joy,Drama|Comedy,2015,6.5,20.89
651070,A Fall from Grace,Drama|Thriller|Mystery,2020,7.0,20.889
110,Three Colors: Red,Drama|Mystery|Romance,1994,7.918,20.888
893345,The Secret Kingdom,Adventure|Family|Fantasy,2023,6.6,20.887
253935,Emmanuelle 7,Drama|Science Fiction,1993,5.3,20.88
71689,Phineas and Ferb The Movie: Across the 2nd Dimension,Animation|Comedy|Family|TV Movie|Science Fiction|Adventure|Action,2011,7.075,20.88
10665,The Strangers,Horror|Mystery|Thriller,2008,6.112,20.873
10061,Escape from L.A.,Action|Adventure|Science Fiction|Thriller,1996,5.862,20.872
1729,The Forbidden Kingdom,Action|Adventure|Fantasy,2008,6.613,20.869
1303517,Kahar: Kapla High Council,Action|Crime|Drama,2024,5.4,20.867
658777,Freaks – You're One of Us,Drama|Fantasy|Thriller,2020,5.6,20.867
10537,The Doors,Music|Drama|History,1991,7.132,20.866
1252457,Vijay 69,Drama|Comedy,2024,7.5,20.864
1576,Resident Evil,Horror|Action|Science Fiction,2002,6.638,20.864
1975,The Grudge 2,Horror|Thriller,2006,5.527,20.861
1117321,You'll Never Find Me,Horror|Thriller,2024,6.149,20.857
830896,The Portable Door,Fantasy|Adventure|Comedy,2023,6.546,20.855
691422,When You Finish Saving the World,Drama|Comedy,2023,5.9,20.853
5852,Angel Eyes,Drama|Romance|Thriller,2001,6.1,20.849
805327,Look Both Ways,Romance|Drama|Comedy,2022,6.889,20.847
58224,Mr. Popper's Penguins,Comedy|Family,2011,6.0,20.846
12118,Police Academy 3: Back in Training,Comedy|Crime,1986,5.811,20.846
42684,Skyline,Science Fiction|Action|Thriller,2010,5.012,20.842
1196656,Sugar Baby,Romance,2023,4.0,20.84
12100,Windtalkers,War|Drama|Action|History,2002,6.3,20.84
11975,The Rainmaker,Drama|Crime|Thriller,1997,7.025,20.837
28218,Deathstalker II,Action|Adventure|Comedy|Fantasy,1987,5.7,20.824
222517,Snow White and 7 Wise Men,Comedy,1982,5.0,20.822
192102,3 Days to Kill,Action|Drama|Thriller,2014,6.09,20.821
1491,The Illusionist,Fantasy|Drama|Thriller|Romance,2006,7.296,20.821
1081620,The Weapon,Action,2023,5.5,20.815
1000866,The Marching Band,Comedy|Drama|Music,2024,7.369,20.813
763025,Never Back Down: Revolt,Action,2021,6.4,20.813
36283,"What Did You Do in the War, Daddy?",Comedy|War,1966,6.0,20.813
1075335,Little Bone Lodge,Horror|Crime|Thriller,2023,6.8,20.811
581997,Batman vs Teenage Mutant Ninja Turtles,Animation|Action|Science Fiction,2019,7.126,20.809
643586,Willy's Wonderland,Action|Horror|Comedy,2021,6.0,20.807
975,Paths of Glory,War|Drama|History,1957,8.3,20.807
14069,The Girl Who Leapt Through Time,Fantasy|Animation|Drama|Science Fiction,2006,7.8,20.806
964819,99 Moons,Drama,2023,4.3,22.953
36815,The Agony and the Ecstasy,Drama|History,1965,7.092,17.662
204349,Contracted,Horror|Thriller,2013,5.4,14.164
417384,Scary Stories to Tell in the Dark,Horror|Thriller,2019,6.502,28.419
548928,The Marine 6: Close Quarters,Action,2018,6.8,13.636
83090,Saint Seiya: Evil Goddess Eris,Action|Animation|Fantasy,1987,7.0,23.159
766,Army of Darkness,Fantasy|Horror|Comedy,1992,7.251,22.659
1245700,Sector 36,Crime|Thriller|Drama,2024,7.133,18.3
129533,Barbie: The Princess & The Popstar,Family|Animation,2012,7.1,17.162
316154,The Bad Batch,Drama|Horror|Science Fiction,2017,5.266,23.414
346685,The Girl on the Train,Thriller|Mystery|Drama|Crime,2016,6.439,19.162
550524,Monday,Drama|Romance,2020,6.6,13.628
274862,The Lego Ninjago Movie,Family|Animation|Action|Adventure|Comedy,2017,6.5,21.913
34803,Death at a Funeral,Comedy,2010,5.84,18.909
407375,Sniper: Ghost Shooter,Action|Drama|War,2016,6.3,22.912
1386563,UFC 310: Pantoja vs. Asakura,Action,2024,10.0,13.625
3035,Frankenstein,Drama|Horror|Science Fiction,1931,7.47,15.657
1194915,Saripodhaa Sanivaaram,Action|Thriller,2024,6.6,13.623
95610,Bridget Jones's Baby,Drama|Comedy|Romance,2016,6.4,19.41
5470,Beowulf,Adventure|Fantasy|Action|Horror,1999,4.3,13.619
10234,Funny Games,Drama|Horror|Thriller,1997,7.321,20.754
3050,Doctor Dolittle,Comedy|Family|Fantasy,1998,5.711,20.75
1183905,Trunk - Locked In,Thriller|Action|Drama,2023,6.0,20.748
1106052,(Un)lucky Sisters,Comedy|Drama,2024,5.6,20.748
617653,The Last Duel,History|Drama|Action,2021,7.438,20.742
477848,In Perfect Health,Drama,2017,4.9,20.742
11379,The Adventures of Buckaroo Banzai Across the 8th Dimension,Science Fiction|Comedy|Adventure|Romance,1984,6.025,20.738
9090,"To Wong Foo, Thanks for Everything! Julie Newmar",Comedy|Drama,1995,7.3,20.736
86295,Race for the Yankee Zephyr,Action|Adventure,1981,5.8,20.728
1396663,Undisputed,Documentary,2024,0.0,20.727
558144,Deadpool: No Good Deed,Action|Comedy|Crime,2017,7.1,20.727
831410,Bring It On: Cheer Or Die,Thriller|Horror|Comedy|TV Movie,2022,5.6,20.726
11887,High School Musical 3: Senior Year,Comedy|Romance|Drama|Family|Music,2008,6.6,20.725
452030,Cinderella's Hot Night,Fantasy|Comedy,2017,5.7,20.723
381648,Lady Karuizawa,Drama|Romance,1982,4.8,20.722
15157,Another Cinderella Story,Comedy|Music,2008,6.9,20.721
25913,Balto: Wolf Quest,Family|Animation|Adventure,2002,6.271,20.719
14624,The Ultimate Gift,Romance|Drama|Family,2007,7.618,20.709
28377,Hell Night,Horror|Thriller,1981,5.494,20.705
227156,The Giver,Drama|Science Fiction,2014,6.553,20.702
988402,Humanist Vampire Seeking Consenting Suicidal Person,Romance|Comedy|Fantasy|Horror,2023,7.6,20.7
34462,Women in Cages,Action|Crime|Drama,1971,5.1,20.699
9350,Cliffhanger,Action|Adventure|Thriller,1993,6.5,20.699
586742,Dreambuilders,Animation|Adventure|Family,2020,7.6,20.696
1090323,#AMFAD: All My Friends Are Dead,Horror|Thriller,2024,6.6,20.694
399035,The Commuter,Action|Thriller|Mystery,2018,6.4,20.693
12151,Ruthless People,Comedy,1986,6.6,20.685
615904,Marry Me,Romance|Comedy|Music,2022,6.663,20.684
975056,Cabrini,History|Drama,2024,7.791,20.683
321697,Steve Jobs,Drama|History,2015,6.774,20.678
1115009,Unsung Hero,Drama|Music|Family,2024,6.7,20.675
514439,Breakthrough,Drama,2019,7.626,20.674
672582,The Deep House,Horror,2021,6.0,20.673
482150,Liz and the Blue Bird,Animation|Drama|Music,2018,7.5,20.671
10393,The Replacements,Comedy,2000,6.6,20.667
1396898,Paradise Falls: A Christmas Story,Drama,2024,0.0,20.664
1396766,Tree,Documentary,2024,0.0,20.664
1396673,Entrega Espacial,Animation|Science Fiction|Romance|Comedy,2024,0.0,20.664
114168,Perras,Thriller|Drama|Romance,2011,7.141,20.663
831405,Injustice,Animation|Science Fiction|Fantasy|Action,2021,7.386,20.654
11470,Jason X,Horror|Science Fiction,2001,4.9,20.647
454527,Benedetta,History|Drama|Romance,2021,6.612,20.643
175,The Big Blue,Romance|Drama|Adventure,1988,7.5,20.641
1006911,Make Me Believe,Romance|Comedy,2023,6.5,20.64
4643,The Guardian,Action|Adventure|Drama,2006,7.1,20.64
1817,Phone Booth,Thriller|Crime,2003,6.85,20.638
659,The Tin Drum,Drama|History|War,1979,6.9,20.636
1228246,Five Nights at Freddy's 2,Horror|Mystery,2025,0.0,20.634
203739,Vampire Academy,Comedy|Action|Fantasy,2014,6.336,20.634
171274,Inherent Vice,Drama|Mystery|Comedy,2014,6.559,20.633
1064178,Hunt Club,Action|Thriller|Horror,2023,4.5,20.628
11243,The Care Bears Movie,Adventure|Fantasy|Animation|Comedy|Family,1985,6.0,20.625
393519,Raw,Drama|Horror,2016,7.1,20.618
617762,The Electrical Life of Louis Wain,Drama|History|Comedy,2021,6.9,20.617
942922,80 for Brady,Comedy|Drama,2023,6.4,20.614
24922,Ebola Syndrome,Crime|Comedy|Horror,1996,6.4,20.612
109,Three Colors: White,Comedy|Drama|Mystery,1994,7.5,20.612
1428,Once Upon a Time in Mexico,Action|Drama|Mystery,2003,6.297,20.61
16337,The Texas Chainsaw Massacre 2,Horror|Comedy,1986,5.642,20.609
1008102,Rally Road Racers,Animation|Family|Comedy,2023,6.6,20.608
146301,Paranormal Activity: The Ghost Dimension,Horror|Thriller,2015,5.3,20.607
1035982,Hell House LLC Origins - The Carmichael Manor,Horror|Mystery,2023,6.438,20.604
808090,A House on the Bayou,Horror|Mystery|Thriller,2021,5.7,20.603
12508,Rock Star,Music|Drama|Comedy,2001,6.735,20.602
12149,Frailty,Drama|Thriller|Crime,2002,6.964,20.6
16620,La Bamba,Drama|Music,1987,7.238,20.597
9029,What Happens in Vegas,Comedy|Romance,2008,6.1,20.597
1032372,Cold Meat,Thriller|Horror,2024,6.557,20.594
175774,Ruby Red,Fantasy|Drama|Romance,2013,6.967,20.593
244761,The Captive,Drama|Thriller|Crime,2014,5.829,20.589
586954,Latte and the Magic Waterstone,Animation|Adventure|Family|Comedy,2019,6.738,20.583
227719,Project Almanac,Science Fiction|Thriller,2015,6.776,20.583
988512,Running on Empty,Romance|Comedy,2024,7.0,20.58
11171,Mysterious Skin,Drama,2005,7.6,20.574
10810,Rosario Tijeras,Crime|Romance|Drama,2005,6.6,20.572
41972,Virus,Horror|Science Fiction|Drama,1980,6.336,20.569
19576,One Piece: The Movie,Action|Animation|Adventure|Comedy|Fantasy,2000,7.1,20.568
292431,Love,Drama|Romance,2015,6.4,20.566
24150,Halloween II,Horror,2009,5.4,20.562
860623,Last Man Down,Action|Thriller|Mystery,2021,6.2,20.558
1640,Crash,Drama,2005,7.223,20.556
1329592,Dear Satan,Fantasy|Comedy,2024,0.0,20.548
538751,The Day of Swapping,Romance,2017,4.8,20.548
27644,Ride Lonesome,Western,1959,6.6,20.548
18126,Hannah Montana: The Movie,Comedy|Drama|Family|Music|Romance,2009,6.6,20.547
309809,The Little Prince,Adventure|Animation|Fantasy|Family,2015,7.613,20.544
20770,But I'm a Cheerleader,Comedy|Romance,2000,7.012,20.544
68722,The Master,Drama,2012,7.127,20.539
377431,Appetite for Love,Romance|TV Movie,2016,5.7,20.538
1337402,Halinghing,Drama,2024,0.0,20.53
470044,The Hate U Give,Crime|Drama,2018,8.1,20.527
18646,Royal Wedding,Music|Comedy|Romance,1951,6.4,20.527
810406,2gether: The Movie,Music|Romance|Drama,2021,7.278,20.523
9281,Witness,Crime|Drama|Romance|Thriller,1985,7.1,20.522
29264,The Exterminating Angel,Comedy|Drama|Fantasy,1962,7.9,20.521
471564,The Couple's Sponsor,Drama|Romance,2016,0.0,20.518
4964,Knocked Up,Comedy|Romance|Drama,2007,6.286,20.517
59940,Zebra Lounge,Thriller,2001,4.4,20.516
8699,Anchorman: The Legend of Ron Burgundy,Comedy,2004,6.71,20.512
204,The Wages of Fear,Drama|Thriller|Adventure,1953,8.0,20.503
852432,The Tower,Horror|Fantasy|Drama,2023,4.7,20.502
10776,Little Shop of Horrors,Horror|Comedy,1986,6.9,20.501
635,Angel Heart,Horror|Mystery,1987,7.131,20.497
45288,Fighting Spirit - Mashiba vs. Kimura,Animation|Comedy|Drama|Action,2003,6.8,20.496
559974,Shock Wave 2,Action|Crime|Adventure|Thriller,2020,7.106,20.493
227348,Paranormal Activity: The Marked Ones,Horror|Thriller,2014,5.407,20.49
5683,Pee-wee's Big Adventure,Comedy|Adventure,1985,6.4,20.49
354556,Guardians,Action|Adventure|Comedy|Fantasy|Science Fiction|Thriller,2017,5.031,20.489
9101,Down Periscope,Comedy,1996,6.3,20.489
474354,22 July,Crime|Drama|History|Thriller,2018,7.1,20.483
9385,The Twelve Tasks of Asterix,Family|Animation|Comedy|Adventure,1976,7.3,20.483
1408,Cutthroat Island,Action|Adventure,1995,5.8,20.479
289727,The Rewrite,Romance|Comedy,2014,6.0,20.477
485504,El Camino Christmas,Comedy|Crime|Drama,2017,5.6,20.47
409582,7 Guardians of the Tomb,Action|Adventure|Horror,2018,5.4,20.47
22971,Dear John,Drama|Romance|War,2010,6.8,20.469
800510,Kimi,Thriller|Mystery|Crime,2022,6.224,20.465
574241,Poms,Comedy|Drama,2019,6.599,20.465
9718,Talladega Nights: The Ballad of Ricky Bobby,Comedy,2006,6.4,20.465
477489,Just a Breath Away,Drama|Science Fiction|Thriller,2018,6.328,20.464
2163,Breakdown,Crime|Mystery|Thriller,1997,6.891,20.463
15137,Evangelion: 1.0 You Are (Not) Alone,Animation|Science Fiction|Action|Drama,2007,7.6,20.462
576002,Alice,Drama|Romance,2020,6.1,20.457
134,"O Brother, Where Art Thou?",Adventure|Comedy|Crime,2000,7.325,20.456
10803,Logan's Run,Action|Science Fiction,1976,6.576,20.455
861035,Squeal,Comedy|Horror|Fantasy,2022,4.8,20.451
573699,White Snake,Romance|Animation|Fantasy,2019,7.7,20.449
48131,The Shout,Thriller|Mystery|Horror,1978,5.9,20.444
481841,Sex Guaranteed,Comedy,2017,5.964,20.439
13342,Fast Times at Ridgemont High,Comedy,1982,6.804,20.434
9547,Old Shatterhand,Western|Adventure,1964,6.264,20.432
913673,Nefarious,Horror|Thriller,2023,6.776,20.43
9889,Shallow Hal,Comedy|Romance,2001,6.162,20.424
48492,Detective Dee and the Mystery of the Phantom Flame,Action|Adventure|Drama|Mystery,2010,6.517,20.419
15487,The Greatest Game Ever Played,Drama,2005,7.3,20.414
10617,Once Upon a Time in China,Action|Drama,1991,7.153,20.412
345009,Mine,War|Thriller,2016,6.6,20.407
471498,Oxygen,Science Fiction|Thriller|Horror,2021,6.6,20.403
391907,Purpose of Cohabitation,Romance,2016,4.0,20.399
2182,Attack of the Killer Tomatoes!,Comedy|Horror|Science Fiction,1978,4.976,20.387
791128,Youngest Sister Class,Drama|Romance,2020,5.2,22.002
10158,White Men Can't Jump,Comedy|Drama,1992,6.6,17.341
474979,Royal New Year's Eve,Romance|TV Movie|Comedy|Drama,2017,6.2,15.267
586791,Little Fish,Romance|Science Fiction|Drama,2021,7.0,23.354
873,The Color Purple,Drama|History,1985,7.8,16.84
57089,Hoodwinked Too! Hood VS. Evil,Comedy|Animation|Family,2011,5.1,17.593
48572,Red State,Horror|Action|Thriller,2011,6.1,26.842
469877,Picture of Beauty,Drama|Romance,2017,4.4,19.285
459202,Boo 2! A Madea Halloween,Comedy,2017,5.745,13.595
45610,Machine Gun Preacher,Action|Thriller|Crime,2011,6.7,21.841
34482,The Clique,Comedy|Drama|Family,2008,5.9,13.352
16938,Black Christmas,Horror|Mystery|Thriller,1974,6.9,25.587
799546,Luckiest Girl Alive,Drama|Thriller|Mystery,2022,6.531,21.11
28460,Sailor Moon SuperS: The Movie: Black Dream Hole,Animation|Fantasy|Action|Romance|Comedy,1995,7.9,13.348
2085,Romeo Must Die,Action|Crime|Thriller,2000,6.263,20.088
199373,The Frozen Ground,Thriller|Crime,2013,6.281,17.589
550353,Three Husbands,Drama,2018,5.2,15.253
11860,Sabrina,Comedy|Romance,1995,6.181,22.335
820912,Persuasion,Romance|Drama|Comedy,2022,6.0,29.355
372411,Absolutely Fabulous: The Movie,Comedy,2016,5.317,16.338
1391032,BSK 25th Anniversary Concert Film : The Journey,Music|Documentary,2024,0.0,22.608
36627,The Deluge,History|Adventure|War|Romance,1974,7.2,13.324
2116,Out of Time,Thriller|Crime|Drama,2003,6.3,15.332
11259,Far and Away,Adventure|Drama|Romance|Western,1992,6.8,31.081
1359233,Happy Holidays From Cherry Lane,TV Movie|Comedy|Romance,2024,10.0,31.084
928769,AI Love You,Romance|Science Fiction|Drama,2022,6.0,14.808
10003,The Saint,Thriller|Action|Romance|Science Fiction|Adventure,1997,6.106,18.33
348678,A Man Called Ove,Comedy|Drama,2015,7.606,23.085
472815,Buddy Games,Comedy,2019,5.284,13.316
205567,That's So Suite Life of Hannah Montana,TV Movie|Family|Comedy,2006,7.0,13.315
2110,Wasabi,Drama|Action|Comedy,2001,6.646,21.58
22171,Ms .45,Crime|Thriller|Action,1981,6.673,31.06
47406,Arabian Nights,Adventure|Fantasy,1974,6.5,14.077
893712,Sword Art Online the Movie – Progressive – Scherzo of Deep Night,Animation|Action|Fantasy|Science Fiction,2022,7.7,25.85
929170,Honor Society,Comedy,2022,7.6,16.347
479967,Truth or Dare,Comedy,2014,4.0,13.304
2567,The Aviator,Drama,2004,7.225,23.577
353069,Mother's Day,Comedy|Drama|Romance,2016,6.0,18.58
56245,MollyCam,Drama,2008,6.3,26.667
11442,Halloween: Resurrection,Horror|Thriller,2002,4.608,20.076
56245,MollyCam,Drama,2008,6.3,26.667
11442,Halloween: Resurrection,Horror|Thriller,2002,4.608,20.076
830896,The Portable Door,Fantasy|Adventure|Comedy,2023,6.549,20.855
27551,The Barbarians,Adventure|Fantasy|Action,1987,5.508,13.297
44048,Unstoppable,Action|Thriller,2010,6.582,23.826
18925,Facing the Giants,Drama,2006,7.5,23.076
300665,Leatherface,Horror|Thriller,2017,5.6,23.83
1307178,The Bench,Horror,2024,0.0,20.937
791568,Settlers,Science Fiction|Thriller|Drama,2021,4.9,15.087
388399,Patriots Day,Action|Crime|Drama|History|Thriller,2016,7.1,23.327
8092,This Boy's Life,Drama,1993,7.1,18.572
1654,The Dirty Dozen,Action|Adventure|War,1967,7.588,24.323
440617,Family Reconstruction,Romance|Drama,2017,5.8,26.068
783,Gandhi,Drama|History,1982,7.563,14.321
25195,Leap Year,Romance|Comedy,2010,6.9,22.573
11837,Watership Down,Adventure|Animation|Drama,1978,7.2,16.57
3112,The Night of the Hunter,Crime|Drama|Thriller,1955,7.9,22.32
1379382,Fortune Feimster: Crushing It,Comedy,2024,4.0,13.277
376228,Audrie & Daisy,Documentary,2016,7.1,13.273
4547,Panic Room,Crime|Drama|Thriller,2002,6.8,23.819
241,Natural Born Killers,Crime|Thriller|Drama,1994,7.1,23.568
19576,One Piece: The Movie,Action|Animation|Adventure|Comedy|Fantasy,2000,7.1,20.568
400106,Bright,Fantasy|Action|Thriller,2017,6.2,24.821
1382357,Sui Amantes,Horror|Thriller,2024,0.0,22.625
921711,Tamil Rockers,Comedy|Thriller,2021,6.0,14.611
11049,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,Animation|Science Fiction|Music|Adventure,2003,7.8,18.315
303,Notorious,Thriller|Romance|Mystery,1946,7.747,21.065
370567,Sherlock Gnomes,Animation|Family|Fantasy|Comedy|Adventure|Mystery,2018,5.656,19.071
961769,Catering Christmas,TV Movie|Comedy|Romance,2022,6.278,16.337
784500,Pretty Guardian Sailor Moon Eternal the Movie Part 2,Animation|Action|Fantasy,2021,8.14,21.576
975120,Padre no hay más que uno 3,Comedy|Family,2022,7.608,21.583
19169,Nightmare Alley,Drama|Thriller|Crime,1947,7.117,13.25
35956,The Phenix City Story,Crime,1955,6.6,22.302
9516,Menace II Society,Drama|Crime,1993,7.499,13.811
801112,Kidnapped,Drama|History,2023,7.4,13.845
185665,Secretary Rope Discipline,Drama,1981,2.7,18.795
566076,The United States vs. Billie Holiday,Music|Drama|History,2021,6.6,18.074
24150,Halloween II,Horror,2009,5.4,20.562
1070032,Beyond Utopia,Documentary|History,2023,7.8,13.24
814340,Cha Cha Real Smooth,Comedy|Drama|Romance,2022,7.2,21.831
1070032,Beyond Utopia,Documentary|History,2023,7.8,13.24
814340,Cha Cha Real Smooth,Comedy|Drama|Romance,2022,7.2,21.831
1577,Resident Evil: Apocalypse,Horror|Action|Science Fiction,2004,6.359,22.28
452832,Serenity,Thriller|Mystery|Drama,2019,5.4,15.568
569151,Bedtime Eyes,Drama,1987,3.3,22.649
82687,The Guilt Trip,Comedy,2012,5.598,22.312
652776,A Christmas Princess,Romance|TV Movie,2019,6.257,13.234
283330,Eden,Drama|Music,2014,5.732,13.232
901908,The Key Game,Comedy,2022,5.9,22.587
9443,Chariots of Fire,Drama|History,1981,6.8,13.308
997086,My Next Life as a Villainess: All Routes Lead to Doom! The Movie,Animation|Comedy|Drama|Fantasy,2023,7.6,25.041
2099,Raw Deal,Action|Crime|Thriller,1986,5.8,17.557
340837,A Cure for Wellness,Horror|Mystery|Science Fiction,2017,6.3,21.563
582186,"Oh, Ramona!",Comedy|Romance,2019,5.7,21.065
204553,Cold Eyes,Crime|Action|Thriller,2013,7.5,20.31
791333,Four's a Crowd,Comedy,2022,6.324,13.226
619,The Bodyguard,Action|Drama|Romance,1992,6.7,24.556
565310,The Farewell,Comedy|Drama,2019,7.423,15.315
2069,The Whole Nine Yards,Comedy|Crime,2000,6.449,17.057
1073170,Zoey 102,Romance|Comedy,2023,6.9,13.844
584586,0.0MHz,Horror,2019,4.9,20.146
818192,Ida Red,Crime|Thriller|Drama|Action,2021,5.965,20.145
293670,The Wailing,Horror|Mystery,2016,7.351,20.141
471968,The Last Warrior,Fantasy|Family|Adventure|Action|Comedy,2017,6.9,20.139
595743,SAS: Red Notice,Drama|Action|Thriller,2021,5.8,20.138
440249,After Porn Ends 2,Documentary,2017,5.352,20.131
198375,The Garden of Words,Animation|Drama|Romance,2013,7.6,20.122
1380553,Ungol,Drama,2024,0.0,20.117
296100,The Night Before,Comedy|Adventure|Fantasy,2015,6.1,20.117
480,Monsoon Wedding,Comedy|Drama|Romance,2001,6.8,20.115
2486,Eragon,Fantasy|Action|Adventure|Family,2006,5.1,20.113
9975,Curious George,Adventure|Animation|Comedy|Family,2006,6.4,20.111
826680,The Railway Children Return,Drama|Family|Adventure,2022,6.6,20.11
795607,Green Snake,Animation|Fantasy|Action|Adventure,2021,8.16,20.108
11199,Wild Hogs,Action|Adventure|Comedy,2007,6.0,20.106
41472,Flower & Snake,Drama|Romance|Thriller|Horror|Mystery,2004,5.7,20.104
27635,Reign of Terror,Drama|Thriller|History,1949,6.9,20.104
926899,The House,Animation|Drama|Comedy|Horror|Fantasy,2022,7.0,20.103
48515,Japanese Summer: Double Suicide,Crime|Drama,1967,5.6,20.103
12435,The Nanny Diaries,Comedy|Drama|Romance,2007,6.4,20.103
1688,Conquest of the Planet of the Apes,Action|Science Fiction,1972,6.2,20.101
39202,Detective Conan: Crossroad in the Ancient Capital,Animation|Mystery|Adventure,2003,7.1,20.099
3580,Changeling,Crime|Drama|Mystery,2008,7.6,20.098
829503,Gigi & Nate,Drama,2022,7.7,20.096
4192,Death on the Nile,Mystery,1978,7.152,20.096
13649,High School Musical 2,Comedy|Drama|Family|Music|Romance|TV Movie,2007,6.519,20.094
505436,Serial (Bad) Weddings 2,Comedy,2019,5.89,20.092
10216,Species II,Science Fiction|Action|Horror,1998,5.2,20.091
2085,Romeo Must Die,Action|Crime|Thriller,2000,6.263,20.088
23169,Remember Me,Drama|Romance,2010,7.115,20.085
10285,Jason Goes to Hell: The Final Friday,Horror|Thriller,1993,4.6,20.085
1302788,Amor platónico,Comedy|Romance,2024,7.7,20.082
20215,Boo,Horror,2005,4.8,20.08
683311,Castle Falls,Action|Crime|Thriller,2021,6.1,20.079
244,King Kong,Adventure|Fantasy|Horror,1933,7.6,20.077
11442,Halloween: Resurrection,Horror|Thriller,2002,4.608,20.076
826769,Rosaline,Romance|Drama|Comedy,2022,7.2,20.075
410113,The Loud House Movie,Animation|Family|Comedy|Adventure|Fantasy,2021,7.3,20.075
105621,Lolita: Vibrator Torture,Crime|Horror,1987,6.0,20.073
47916,Red Dawn,Drama|Thriller|History,1990,8.087,20.072
403119,47 Meters Down,Horror,2017,5.8,20.07
385332,Terminal,Crime|Drama|Thriller,2018,5.5,20.068
20417,Dressed to Kill,Mystery|Crime|Thriller,1946,6.5,20.061
296271,The Devil Conspiracy,Horror|Fantasy|Science Fiction|Thriller,2023,6.5,20.06
1002155,Monsieur Aznavour,History|Music,2024,7.3,20.058
168,Star Trek IV: The Voyage Home,Science Fiction|Adventure,1986,7.143,20.057
15472,The Girl with the Dragon Tattoo,Drama|Thriller|Crime|Mystery,2009,7.5,20.055
12146,The Missing,Thriller|Western|Adventure,2003,6.3,20.047
964592,Sleep,Horror|Mystery|Thriller,2023,6.7,20.046
1003813,Out of the Blue,Mystery|Thriller|Romance,2022,5.873,20.045
785663,Old Henry,Western,2021,7.266,20.042
118451,Eungyo,Drama|Romance,2012,7.0,20.041
435129,The Breadwinner,Animation|War|Drama|Family,2017,7.9,20.04
967585,Alibi.com 2,Comedy|Family,2023,6.577,20.036
306,Beverly Hills Cop III,Action|Comedy|Crime,1994,5.9,20.036
1109402,Her Body,Drama,2023,5.7,20.031
17431,Moon,Science Fiction|Drama,2009,7.567,20.031
609,Poltergeist,Horror,1982,7.145,20.03
601666,I Care a Lot,Crime|Thriller|Drama,2021,6.6,20.029
523773,Little Italy,Comedy|Romance,2018,6.6,20.029
12207,The Legend of Drunken Master,Action|Comedy,1994,7.4,20.024
96,Beverly Hills Cop II,Action|Comedy|Crime,1987,6.51,20.024
11090,The Animal,Comedy,2001,5.119,20.022
803114,The Requin,Horror|Mystery|Thriller,2022,4.8,20.02
158011,The Call,Crime|Thriller,2013,6.798,20.017
10481,102 Dalmatians,Family|Comedy,2000,5.5,20.006
853812,Olympians at Heart,Family,2021,8.0,20.003
776305,Belle,Animation|Science Fiction|Drama|Music,2021,7.7,20.003
185708,Beauty Rope Cosmetology,Drama,1983,5.0,20.002
11533,Jason and the Argonauts,Adventure|Family|Fantasy,1963,7.2,19.995
808806,Subway Serial Rape: Uniform Hunting,Drama,1987,1.0,19.991
